Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,160102,505026,Active,Saxifraga nelsoniana,heartleaf saxifrage,Saxifraga punctata,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,202914,524679,Active,Saxifraga nelsoniana ssp. pacifica,Pacific saxifrage,"Saxifraga punctata ssp. pacifica, Saxifraga punctata var. charlottae",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123465,24287,Active,Saxifraga nivalis,alpine saxifrage,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123403,24230,Active,Saxifraga oppositifolia,"purple mountain saxifrage, purple saxifrage",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123419,24245,Active,Saxifraga rivularis,"alpine brook saxifrage, pygmy saxifrage, weak saxifrage",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123420,24246,Active,Saxifraga tricuspidata,"prickly saxifrage, three toothed saxifrage",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,125334,24527,Active,Tellima grandiflora,bigflower tellima,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,125339,24531,Active,Tiarella trifoliata,threeleaf foamflower,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Selaginellales,Selaginellaceae,75264,17093,Active,Selaginella selaginoides,"club spikemoss, clubmoss, northern spikemoss",,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,,1128410,,Active,Piccolia ochrophora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,,991973,,Active,Polycauliona candelaria,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Arthrorhaphidaceae,1128545,,Active,Arthrorhaphis aeruginosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Arthrorhaphidaceae,1128544,,Active,Arthrorhaphis alpina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Arthrorhaphidaceae,1128543,,Active,Arthrorhaphis citrinella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Coniocybaceae,1128511,,Active,Chaenotheca furfuracea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Epigloeaceae,1279392,,Active,Epigloea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Mastodiaceae,1128435,,Active,Mastodia tessellata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Protothelenellaceae,176103,-510352,Active,Protothelenella,protothelenella,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,,Trichotheliaceae,175308,-510293,Active,Porina,wart lichen,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Acarosporales,Acarosporaceae,1128074,,Active,Acarospora toensbergii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Acarosporales,Acarosporaceae,1128425,,Active,Myriospora smaragdula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agaricales,Tricholomataceae,1007045,,Active,Lichenomphalia umbellifera,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,97486,189787,Active,Agyrium rufum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127877,,Inactive,Placopsis cribellans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,97495,189795,Active,Placopsis gelida,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127876,,Active,Placopsis lambii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,98197,189830,Active,Rimularia limborina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,104208,191970,Active,Schaereria endocyanea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,104209,191971,Active,Schaereria fuscocinerea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127814,,Inactive,Trapelia coarctata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,97508,189806,Active,Trapeliopsis granulosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,97509,189807,Active,Trapeliopsis pseudogranulosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127801,,Active,Xylographa bjoerkii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127800,,Inactive,Xylographa hians,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127799,,Inactive,Xylographa opegraphella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127798,,Active,Xylographa parallela,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127797,,Active,Xylographa soralifera,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,1127796,,Active,Xylographa trunciseda,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Agyriaceae,97518,189815,Active,Xylographa vitiligo,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Schaereriaceae,1128390,,Active,Schaereria corticola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Trapeliaceae,173409,-510155,Active,Placynthiella,placynthiella,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Trapeliaceae,992619,,Active,Placynthiella icmalea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Agyriales,Trapeliaceae,1127038,,Active,Trapelia corticola,Lichen,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Arthoniaceae,1279376,,Active,Arthonia arthonioides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Arthoniaceae,1279377,,Active,Arthonia lapidicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Arthoniaceae,1128550,,Active,Arthonia phaeobaea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Arthoniaceae,1128548,,Active,Arthonia ruana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Chrysothricaceae,1128501,,Active,Chrysothrix chrysophthalma,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Arthoniales,Roccellaceae,1128448,,Active,Lecanactis abietina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Baeomycetales,Baeomycetaceae,1006929,,Active,Baeomyces rufus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Candelariales,Candelariaceae,1128520,,Inactive,Candelariella canadensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Capnodiales,Cystocoleaceae,1128557,,Active,Cystocoleus ebeneus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Chaetothyriales,Herpotrichiellaceae,1128399,,Active,Racodium rupestre,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Coryneliales,Coryneliaceae,1279385,,Active,Caliciopsis calicioides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Helotiales,Hyaloscyphaceae,668663,-744422,Active,Dasyscyphus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Hysteriales,Hysteriaceae,1128451,,Active,Hysterographium mori,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1279380,,Active,Aspilidea myrinii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1279383,,Active,Biatoridium delitescens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1279389,,Active,Corticifraga fuckelii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127956,,Active,Lepraria albicans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127955,,Active,Lepraria alpina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127954,,Active,Lepraria caesioalba,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127953,,Active,Lepraria eburnea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127952,,Active,Lepraria elobata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,104261,192018,Active,Lepraria finkii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127950,,Inactive,Lepraria neglecta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127949,,Active,Lepraria rigidula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127947,,Active,Lepraria torii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,,1127946,,Active,Lepraria vouauxii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006944,,Active,Cladonia albonigra,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128319,,Inactive,Cladonia amaurocraea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128318,,Active,Cladonia arbuscula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128594,,Active,Cladonia arbuscula ssp. beringiana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128316,,Inactive,Cladonia bacillaris,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98225,189856,Active,Cladonia bellidiflora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98226,189857,Active,Cladonia borealis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98234,189864,Active,Cladonia carneola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128599,,Active,Cladonia cervicornis ssp. verticillata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98241,189870,Active,Cladonia chlorophaea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128314,,Active,Cladonia ciliata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128313,,Active,Cladonia ciliata var. ciliata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98242,189871,Active,Cladonia coccifera,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98244,189873,Active,Cladonia cornuta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128604,,Active,Cladonia cornuta ssp. cornuta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98249,189878,Active,Cladonia crispata var. cetrariiformis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128603,,Inactive,Cladonia crispata var. crispata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128308,,Inactive,Cladonia ecmocyna,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98270,189897,Active,Cladonia fimbriata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98279,189904,Active,Cladonia gracilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128601,,Active,Cladonia gracilis ssp. gracilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128596,,Active,Cladonia gracilis ssp. turbinata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128595,,Active,Cladonia gracilis ssp. vulnerata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128301,,Inactive,Cladonia granulans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006951,,Inactive,Cladonia kanewskii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128299,,Inactive,Cladonia luteoalba,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128298,,Inactive,Cladonia macroceras,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006952,,Inactive,Cladonia macrophyllodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98305,189928,Active,Cladonia maxima,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006953,,Active,Cladonia mitis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128296,,Active,Cladonia norvegica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1279386,,Active,Cladonia novochlorophaea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98314,189936,Active,Cladonia ochrochlora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006956,,Active,Cladonia phyllophora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,98323,189944,Active,Cladonia pleurota,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,99268,189956,Active,Cladonia pyxidata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006957,,Active,Cladonia rangiferina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006958,,Inactive,Cladonia scabriuscula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128295,,Active,Cladonia singularis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128294,,Inactive,Cladonia squamosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128600,,Inactive,Cladonia squamosa var. squamosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006960,,Active,Cladonia stellaris,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128292,,Active,Cladonia straminea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128291,,Inactive,Cladonia stricta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1006961,,Active,Cladonia stygia,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,99290,189976,Active,Cladonia subfurcata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,99297,189982,Active,Cladonia sulphurina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,99303,189988,Active,Cladonia umbricola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128290,,Inactive,Cladonia uncialis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1128289,,Inactive,Cladonia verruculosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1127880,,Inactive,Pilophorus acicularis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1127879,,Active,Pilophorus clavatus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1127878,,Active,Pilophorus nigricaulis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Cladoniaceae,1279342,,Active,Pilophorus vegae,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Dactylosporaceae,104169,191935,Active,Dactylospora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ectolechiaceae,103318,191886,Active,Lopadium disciforme,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,96729,189704,Active,Aspicilia aquatica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1128061,,Active,Aspicilia berntii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,97402,189710,Active,Aspicilia cinerea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1279375,,Active,Aspicilia dudinensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1279378,,Active,Aspicilia indissimilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1128058,,Active,Aspicilia intermutans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,97418,189725,Active,Aspicilia laevata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1279382,,Active,Aspicilia simoensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1128000,,Active,Ionaspis lacustris,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1127999,,Inactive,Ionaspis lavata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1127998,,Inactive,Ionaspis odora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1127997,,Inactive,Ionaspis suaveolens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Hymeneliaceae,1127813,,Active,Tremolecia atrata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,992377,,Active,Ameliella andreaeicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1128523,,Active,Calvitimela armeniaca,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1128522,,Active,Calvitimela melaleuca,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,101077,190286,Active,Carbonea vorticosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1128476,,Active,Frutidella caesioatra,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1128475,,Active,Frutidella pullata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1279393,,Active,Lecanora aitema,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102062,190339,Active,Lecanora cenisia,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1127991,,Active,Lecanora chloroleprosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102089,190363,Active,Lecanora expallens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102112,190384,Active,Lecanora impudens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102115,190387,Active,Lecanora intricata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1127987,,Active,Lecanora jamesii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102121,190392,Active,Lecanora leptacina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102138,190407,Active,Lecanora muralis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102961,190433,Active,Lecanora polytropa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1127983,,Inactive,Lecanora pringlei,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102966,190438,Active,Lecanora pulicaris,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,102970,190441,Active,Lecanora rugosella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Lecanoraceae,1127982,,Inactive,Lecanora salicicola,,,Present
